,MACD,Single Line
2021-06-14 09:30:00-04:00,0.0,0.0
2021-06-14 10:30:00-04:00,0.07927301738337178,0.015854603476674358
2021-06-14 11:30:00-04:00,0.1855495304040744,0.04979358886215437
2021-06-14 12:30:00-04:00,0.31775416251016964,0.10338570359175743
2021-06-14 13:30:00-04:00,0.37094636267329406,0.15689783540806476
2021-06-14 14:30:00-04:00,0.42594380932243325,0.21070703019093848
2021-06-14 15:30:00-04:00,0.5033662689618268,0.26923887794511614
2021-06-15 09:30:00-04:00,0.4484022888068466,0.3050715601174623
2021-06-15 10:30:00-04:00,0.3695175312876131,0.31796075435149246
2021-06-15 11:30:00-04:00,0.37217197554960535,0.32880299859111506
2021-06-15 12:30:00-04:00,0.3370381923084551,0.33045003733458306
2021-06-15 13:30:00-04:00,0.29400494523423504,0.32316101891451343
2021-06-15 14:30:00-04:00,0.21289243846845807,0.30110730282530235
2021-06-15 15:30:00-04:00,0.12425311045137732,0.26573646435051734
2021-06-16 09:30:00-04:00,0.11238683132137339,0.23506653774468858
2021-06-16 10:30:00-04:00,0.09526288950308981,0.20710580809636883
2021-06-16 11:30:00-04:00,0.01255629141436998,0.16819590475996907
2021-06-16 12:30:00-04:00,-0.02506357701790307,0.12954400840439464
2021-06-16 13:30:00-04:00,-0.11617489551377957,0.08040022762075981
2021-06-16 14:30:00-04:00,-0.09718957432326647,0.044882267231954556
2021-06-16 15:30:00-04:00,-0.10713314391327344,0.014479185002908953
2021-06-17 09:30:00-04:00,0.4901724287833815,0.10961783375900347
2021-06-17 10:30:00-04:00,1.0869778466271782,0.3050898363326384
2021-06-17 11:30:00-04:00,1.4426565350425733,0.5326031760746254
2021-06-17 12:30:00-04:00,1.8383004959084133,0.793742640041383
2021-06-17 13:30:00-04:00,2.1243367248429763,1.0598614570017018
2021-06-17 14:30:00-04:00,2.2986039728370713,1.3076099601687756
2021-06-17 15:30:00-04:00,2.3464216621466107,1.5153723005643427
2021-06-18 09:30:00-04:00,2.8970035116653037,1.7916985427845349
2021-06-18 10:30:00-04:00,3.0522513107568727,2.0438090963790025
2021-06-18 11:30:00-04:00,3.365054250614321,2.308058127226066
2021-06-18 12:30:00-04:00,3.3684603480183455,2.520138571384522
2021-06-18 13:30:00-04:00,3.3130983478277187,2.6787305266731614
2021-06-18 14:30:00-04:00,3.0837909627160514,2.7597426138817394
2021-06-18 15:30:00-04:00,2.683321795574358,2.744458450220263
2021-06-21 09:30:00-04:00,1.7565484970695877,2.5468764595901283
2021-06-21 10:30:00-04:00,1.1458135197087813,2.2666638716138587
2021-06-21 11:30:00-04:00,0.7093513697089691,1.9552013712328808
2021-06-21 12:30:00-04:00,0.3117238611110906,1.6265058692085228
2021-06-21 13:30:00-04:00,0.17409312455410486,1.3360233202776393
2021-06-21 14:30:00-04:00,0.00925900565101756,1.070670457352315
2021-06-21 15:30:00-04:00,0.04914341022538338,0.8663650479269287
2021-06-22 09:30:00-04:00,0.31515922836734944,0.7561238840150128
2021-06-22 10:30:00-04:00,0.5555823767641925,0.7160155825648489
2021-06-22 11:30:00-04:00,0.8587707578220432,0.7445666176162877
2021-06-22 12:30:00-04:00,0.9832202536315435,0.792297344819339
2021-06-22 13:30:00-04:00,1.0360145032116463,0.8410407764978005
2021-06-22 14:30:00-04:00,1.1716181921044608,0.9071562596191327
2021-06-22 15:30:00-04:00,1.2653558130684246,0.9787961703089911
2021-06-23 09:30:00-04:00,1.4823265541795365,1.0795022470831004
2021-06-23 10:30:00-04:00,1.589954595520652,1.1815927167706108
2021-06-23 11:30:00-04:00,1.7355407692830909,1.2923823272731068
2021-06-23 12:30:00-04:00,1.8106727277514096,1.3960404073687676
2021-06-23 13:30:00-04:00,1.79006776400891,1.4748458786967962
2021-06-23 14:30:00-04:00,1.8179426406135235,1.5434652310801418
2021-06-23 15:30:00-04:00,1.779378221420302,1.590647829148174
2021-06-24 09:30:00-04:00,1.9145555853699818,1.6554293803925355
2021-06-24 10:30:00-04:00,2.0179908415314003,1.7279416726203087
2021-06-24 11:30:00-04:00,2.0935085174466224,1.8010550415855717
2021-06-24 12:30:00-04:00,2.06128426183281,1.8531008856350195
2021-06-24 13:30:00-04:00,1.993470563478411,1.8811748212036978
2021-06-24 14:30:00-04:00,1.8912282455347054,1.8831855060698994
2021-06-24 15:30:00-04:00,1.7979471342937643,1.8661378317146726
2021-06-25 09:30:00-04:00,1.5589900393654545,1.804708273244829
2021-06-25 10:30:00-04:00,1.3732522237687306,1.7184170633496094
2021-06-25 11:30:00-04:00,1.183064110341121,1.6113464727479119
2021-06-25 12:30:00-04:00,1.0417136695325553,1.4974199121048408
2021-06-25 13:30:00-04:00,0.873029313946688,1.3725417924732104
2021-06-25 14:30:00-04:00,0.7702073193027275,1.252074897839114
2021-06-25 15:30:00-04:00,0.683066142387446,1.1382731467487806
