,MACD,Single Line
2021-11-15 09:30:00-05:00,0.0,0.0
2021-11-15 10:30:00-05:00,0.525695279113279,0.1051390558226558
2021-11-15 11:30:00-05:00,0.8545966399991585,0.25503057265795637
2021-11-15 12:30:00-05:00,1.1176180169468353,0.42754806151573216
2021-11-15 13:30:00-05:00,1.0373981550318376,0.5495180802189533
2021-11-15 14:30:00-05:00,3.570095342870559,1.1536335327492746
2021-11-15 15:30:00-05:00,5.1627183106494385,1.9554504883293076
2021-11-16 09:30:00-05:00,8.9538351629634,3.3551274232561266
2021-11-16 10:30:00-05:00,11.735563975686318,5.031214733742165
2021-11-16 11:30:00-05:00,13.647152972576805,6.7544023815090934
2021-11-16 12:30:00-05:00,15.351072919349122,8.4737364890771
2021-11-16 13:30:00-05:00,16.256643672369023,10.030317925735485
2021-11-16 14:30:00-05:00,16.650291596737816,11.354312659935951
2021-11-16 15:30:00-05:00,17.669344751569042,12.61731907826257
2021-11-17 09:30:00-05:00,21.307494213758787,14.355354105361814
2021-11-17 10:30:00-05:00,24.446954551001227,16.3736741944897
2021-11-17 11:30:00-05:00,25.564689607999753,18.21187727719171
2021-11-17 12:30:00-05:00,26.20648654814954,19.810799131383277
2021-11-17 13:30:00-05:00,27.34801090224073,21.31824148555477
2021-11-17 14:30:00-05:00,27.116239527643074,22.47784109397243
2021-11-17 15:30:00-05:00,26.716576633145223,23.32558820180699
2021-11-18 09:30:00-05:00,26.410101080650065,23.942490777575607
2021-11-18 10:30:00-05:00,26.279035014920282,24.409799625044542
2021-11-18 11:30:00-05:00,25.56576842301024,24.64099338463768
2021-11-18 12:30:00-05:00,23.850146317244935,24.48282397115913
2021-11-18 13:30:00-05:00,22.019531543888434,23.990165485704992
2021-11-18 14:30:00-05:00,21.621088141720065,23.516350016908007
2021-11-18 15:30:00-05:00,21.00188592072459,23.013457197671325
2021-11-19 09:30:00-05:00,20.464880684113496,22.50374189495976
2021-11-19 10:30:00-05:00,20.39725491089939,22.082444498147687
2021-11-19 11:30:00-05:00,20.12020865396562,21.689997329311275
2021-11-19 12:30:00-05:00,20.311636881910545,21.41432523983113
2021-11-19 13:30:00-05:00,20.990365136898845,21.329533219244674
2021-11-19 14:30:00-05:00,22.403727463855375,21.544372068166815
2021-11-19 15:30:00-05:00,23.205492687043034,21.87659619194206
2021-11-22 09:30:00-05:00,27.596099293178213,23.020496812189293
2021-11-22 10:30:00-05:00,30.43037774309437,24.50247299837031
2021-11-22 11:30:00-05:00,31.176339293410365,25.837246257378318
2021-11-22 12:30:00-05:00,32.496646192290655,27.169126244360786
2021-11-22 13:30:00-05:00,32.24655760588871,28.18461251666637
2021-11-22 14:30:00-05:00,32.07960201615492,28.96361041656408
2021-11-22 15:30:00-05:00,29.91199566842306,29.15328746693588
2021-11-23 09:30:00-05:00,27.046890717781935,28.732008117105092
2021-11-23 10:30:00-05:00,22.87566642980846,27.560739779645765
2021-11-23 11:30:00-05:00,18.60903011951814,25.77039784762024
2021-11-23 12:30:00-05:00,12.13674843452418,23.04366796500103
2021-11-23 13:30:00-05:00,6.194597537304844,19.673853879461795
2021-11-23 14:30:00-05:00,3.181975218901698,16.375478147349774
2021-11-23 15:30:00-05:00,2.1359423569922455,13.527570989278269
2021-11-24 09:30:00-05:00,1.5217939589779235,11.1264155832182
2021-11-24 10:30:00-05:00,1.9318863375144701,9.287509734077455
2021-11-24 11:30:00-05:00,1.3720211291742999,7.704412013096824
2021-11-24 12:30:00-05:00,1.8641909864634272,6.536367807770144
2021-11-24 13:30:00-05:00,1.9002397910285254,5.609142204421821
2021-11-24 14:30:00-05:00,2.5175829878699005,4.990830361111437
