,Open,High,Low,Close,Adj Close,Volume
2021-09-14 09:30:00-04:00,222.75,223.7100067138672,220.86000061035156,223.15499877929688,223.15499877929688,0
2021-09-14 10:30:00-04:00,223.14999389648438,223.38999938964844,221.55999755859375,222.72999572753906,222.72999572753906,3107530
2021-09-14 11:30:00-04:00,222.94500732421875,224.02999877929688,222.80999755859375,223.3300018310547,223.3300018310547,2124699
2021-09-14 12:30:00-04:00,223.2899932861328,224.10000610351562,222.6300048828125,223.19000244140625,223.19000244140625,2272061
2021-09-14 13:30:00-04:00,223.16000366210938,223.8699951171875,222.38999938964844,222.52999877929688,222.52999877929688,1477847
2021-09-14 14:30:00-04:00,222.50999450683594,222.7100067138672,221.75,221.92999267578125,221.92999267578125,1660935
2021-09-14 15:30:00-04:00,221.97900390625,222.60000610351562,221.82000732421875,222.52000427246094,222.52000427246094,1625153
2021-09-15 09:30:00-04:00,223.08999633789062,223.66990661621094,219.91250610351562,220.6699981689453,220.6699981689453,4899321
2021-09-15 10:30:00-04:00,220.6699981689453,221.85000610351562,220.24000549316406,220.35000610351562,220.35000610351562,2442515
2021-09-15 11:30:00-04:00,220.3699951171875,220.5800018310547,219.66000366210938,220.4600067138672,220.4600067138672,1654135
2021-09-15 12:30:00-04:00,220.5,221.8000030517578,220.49000549316406,221.1999969482422,221.1999969482422,1556131
2021-09-15 13:30:00-04:00,221.2100067138672,222.8350067138672,221.1999969482422,222.24000549316406,222.24000549316406,1417975
2021-09-15 14:30:00-04:00,222.22999572753906,223.4550018310547,222.19000244140625,222.8300018310547,222.8300018310547,1625967
2021-09-15 15:30:00-04:00,222.83999633789062,223.5,222.5800018310547,223.4499969482422,223.4499969482422,1363160
2021-09-16 09:30:00-04:00,221.83999633789062,221.83999633789062,219.67999267578125,220.61000061035156,220.61000061035156,4338788
2021-09-16 10:30:00-04:00,220.61000061035156,221.1999969482422,219.27000427246094,219.97000122070312,219.97000122070312,2453340
2021-09-16 11:30:00-04:00,219.92999267578125,220.60000610351562,219.58009338378906,220.1699981689453,220.1699981689453,1436175
2021-09-16 12:30:00-04:00,220.1750030517578,220.66000366210938,220.10000610351562,220.51499938964844,220.51499938964844,1003123
2021-09-16 13:30:00-04:00,220.52000427246094,222.24000549316406,220.25,221.57989501953125,221.57989501953125,1916094
2021-09-16 14:30:00-04:00,221.57150268554688,222.77000427246094,221.16900634765625,222.24000549316406,222.24000549316406,1625680
2021-09-16 15:30:00-04:00,222.22000122070312,222.74000549316406,222.16000366210938,222.42999267578125,222.42999267578125,1425380
2021-09-17 09:30:00-04:00,222.1999969482422,222.88999938964844,220.60000610351562,221.3300018310547,221.3300018310547,6944831
2021-09-17 10:30:00-04:00,221.30999755859375,221.30999755859375,219.72000122070312,220.25,220.25,3362225
2021-09-17 11:30:00-04:00,220.1999969482422,221.2899932861328,219.44000244140625,220.89999389648438,220.89999389648438,2373114
2021-09-17 12:30:00-04:00,220.85069274902344,221.3800048828125,220.11000061035156,220.32000732421875,220.32000732421875,1971655
2021-09-17 13:30:00-04:00,220.2899932861328,220.5500030517578,219.44000244140625,219.47999572753906,219.47999572753906,1395200
2021-09-17 14:30:00-04:00,219.49000549316406,221.0800018310547,219.30999755859375,220.44000244140625,220.44000244140625,1781026
2021-09-17 15:30:00-04:00,220.41000366210938,220.90240478515625,218.3000030517578,219.0,219.0,3642126
2021-09-20 09:30:00-04:00,209.75,214.30990600585938,208.27000427246094,211.19500732421875,211.19500732421875,9775644
2021-09-20 10:30:00-04:00,211.16000366210938,211.8800048828125,209.10000610351562,211.83999633789062,211.83999633789062,5373919
2021-09-20 11:30:00-04:00,211.8262939453125,211.99000549316406,208.30999755859375,208.86000061035156,208.86000061035156,3310153
2021-09-20 12:30:00-04:00,208.8300018310547,209.14999389648438,207.91000366210938,209.10499572753906,209.10499572753906,2894574
2021-09-20 13:30:00-04:00,209.0800018310547,209.10000610351562,206.6199951171875,206.82870483398438,206.82870483398438,2742084
2021-09-20 14:30:00-04:00,206.83749389648438,209.24000549316406,206.6699981689453,209.125,209.125,4071399
2021-09-20 15:30:00-04:00,209.12249755859375,211.3300018310547,208.88999938964844,211.1300048828125,211.1300048828125,4041919
