,Open,High,Low,Close,Adj Close,Volume
2021-09-14 09:30:00-04:00,448.17999267578125,448.20001220703125,445.1300048828125,445.8450012207031,445.8450012207031,0
2021-09-14 10:30:00-04:00,445.8349914550781,445.9100036621094,444.6000061035156,445.53271484375,445.53271484375,8498440
2021-09-14 11:30:00-04:00,445.68499755859375,446.2900085449219,445.489990234375,445.8800048828125,445.8800048828125,4963862
2021-09-14 12:30:00-04:00,445.875,445.8800048828125,444.07000732421875,444.8999938964844,444.8999938964844,6881009
2021-09-14 13:30:00-04:00,444.9100036621094,445.2200012207031,443.80999755859375,444.0,444.0,9150479
2021-09-14 14:30:00-04:00,444.0,444.2900085449219,443.2200012207031,443.4490051269531,443.4490051269531,10729510
2021-09-14 15:30:00-04:00,443.44000244140625,444.2550048828125,443.252197265625,444.17999267578125,444.17999267578125,14649015
2021-09-15 09:30:00-04:00,444.760009765625,445.5299987792969,443.44000244140625,444.4100036621094,444.4100036621094,15332706
2021-09-15 10:30:00-04:00,444.4100036621094,445.57000732421875,444.2200012207031,445.2900085449219,445.2900085449219,9878698
2021-09-15 11:30:00-04:00,445.2900085449219,446.1600036621094,444.80999755859375,445.94000244140625,445.94000244140625,6759339
2021-09-15 12:30:00-04:00,445.95001220703125,447.5199890136719,445.95001220703125,447.3999938964844,447.3999938964844,7959575
2021-09-15 13:30:00-04:00,447.4100036621094,447.92999267578125,447.1549987792969,447.3299865722656,447.3299865722656,8924855
2021-09-15 14:30:00-04:00,447.3299865722656,448.1700134277344,447.17999267578125,447.92919921875,447.92919921875,8480611
2021-09-15 15:30:00-04:00,447.9200134277344,448.4100036621094,447.6300048828125,447.8599853515625,447.8599853515625,13060196
2021-09-16 09:30:00-04:00,447.0,448.2300109863281,444.54998779296875,445.2950134277344,445.2950134277344,17757821
2021-09-16 10:30:00-04:00,445.2699890136719,445.70001220703125,444.0199890136719,444.93011474609375,444.93011474609375,10589298
2021-09-16 11:30:00-04:00,444.92999267578125,445.94000244140625,444.6199951171875,445.6700134277344,445.6700134277344,7264438
2021-09-16 12:30:00-04:00,445.6700134277344,446.3500061035156,445.5849914550781,445.9884033203125,445.9884033203125,6523984
2021-09-16 13:30:00-04:00,445.989990234375,447.239990234375,445.4200134277344,446.8500061035156,446.8500061035156,9328334
2021-09-16 14:30:00-04:00,446.8599853515625,448.3599853515625,446.7900085449219,447.43499755859375,447.43499755859375,9417406
2021-09-16 15:30:00-04:00,447.42999267578125,447.80999755859375,446.989990234375,447.1499938964844,447.1499938964844,10295681
2021-09-17 09:30:00-04:00,444.92999267578125,445.3699951171875,442.45001220703125,443.20001220703125,443.20001220703125,20568604
2021-09-17 10:30:00-04:00,443.2099914550781,443.2099914550781,441.7900085449219,442.3399963378906,442.3399963378906,20443825
2021-09-17 11:30:00-04:00,442.3349914550781,442.9700012207031,441.6300048828125,442.57501220703125,442.57501220703125,12189087
2021-09-17 12:30:00-04:00,442.5799865722656,443.239990234375,441.6300048828125,442.0610046386719,442.0610046386719,9447653
2021-09-17 13:30:00-04:00,442.0701904296875,442.2099914550781,441.0199890136719,441.3699951171875,441.3699951171875,12328306
2021-09-17 14:30:00-04:00,441.3599853515625,442.1400146484375,441.0299987792969,441.4945983886719,441.4945983886719,9435244
2021-09-17 15:30:00-04:00,441.4849853515625,442.20989990234375,441.1099853515625,441.4200134277344,441.4200134277344,17186910
2021-09-20 09:30:00-04:00,433.92999267578125,436.55999755859375,433.8800048828125,434.8349914550781,434.8349914550781,40970714
2021-09-20 10:30:00-04:00,434.8299865722656,435.42999267578125,433.6346130371094,434.8517150878906,434.8517150878906,17163717
2021-09-20 11:30:00-04:00,434.8699951171875,434.94000244140625,431.80499267578125,432.4949951171875,432.4949951171875,16250565
2021-09-20 12:30:00-04:00,432.489990234375,432.69000244140625,430.69000244140625,431.9599914550781,431.9599914550781,12967123
2021-09-20 13:30:00-04:00,431.9700012207031,432.3999938964844,430.0,430.135009765625,430.135009765625,16716066
2021-09-20 14:30:00-04:00,430.1400146484375,430.9200134277344,428.8599853515625,430.90008544921875,430.90008544921875,22806232
2021-09-20 15:30:00-04:00,430.9100036621094,434.4200134277344,430.7300109863281,434.07000732421875,434.07000732421875,28216040
2021-09-21 09:30:00-04:00,436.5299987792969,437.9100036621094,434.3999938964844,435.3399963378906,435.3399963378906,24285157
2021-09-21 10:30:00-04:00,435.3399963378906,435.4700012207031,433.07000732421875,434.5299987792969,434.5299987792969,13168927
2021-09-21 11:30:00-04:00,434.5299987792969,436.9700012207031,434.5299987792969,436.05010986328125,436.05010986328125,10157684
2021-09-21 12:30:00-04:00,436.05999755859375,436.2893981933594,434.239990234375,434.385009765625,434.385009765625,8103332
2021-09-21 13:30:00-04:00,434.3800048828125,434.9700012207031,433.5450134277344,433.6600036621094,433.6600036621094,8197279
2021-09-21 14:30:00-04:00,433.67999267578125,436.04998779296875,433.5899963378906,435.7099914550781,435.7099914550781,10008881
2021-09-21 15:30:00-04:00,435.7049865722656,436.0299987792969,433.5400085449219,433.67999267578125,433.67999267578125,11817822
2021-09-22 09:30:00-04:00,436.04998779296875,437.7283020019531,435.07000732421875,437.3949890136719,437.3949890136719,14627625
2021-09-22 10:30:00-04:00,437.3900146484375,438.30999755859375,437.2799987792969,438.1304931640625,438.1304931640625,8594749
2021-09-22 11:30:00-04:00,438.1400146484375,439.57000732421875,438.135009765625,438.79998779296875,438.79998779296875,8429092
2021-09-22 12:30:00-04:00,438.8599853515625,439.0299987792969,437.79998779296875,438.2900085449219,438.2900085449219,5650263
2021-09-22 13:30:00-04:00,438.2799987792969,440.0299987792969,437.5299987792969,439.4649963378906,439.4649963378906,16614074
2021-09-22 14:30:00-04:00,439.2900085449219,439.7300109863281,436.6000061035156,438.989990234375,438.989990234375,21613556
2021-09-22 15:30:00-04:00,438.9700012207031,439.239990234375,437.5400085449219,437.8399963378906,437.8399963378906,17985674
2021-09-23 09:30:00-04:00,440.0899963378906,443.6400146484375,439.8800048828125,443.2799987792969,443.2799987792969,20292391
2021-09-23 10:30:00-04:00,443.2699890136719,443.79998779296875,442.80999755859375,443.3599853515625,443.3599853515625,9273823
2021-09-23 11:30:00-04:00,443.3599853515625,443.7699890136719,443.1400146484375,443.7099914550781,443.7099914550781,6244155
2021-09-23 12:30:00-04:00,443.69500732421875,444.4700012207031,443.6600036621094,444.41009521484375,444.41009521484375,6523736
