Datetime,MACD,Single Line
2022-02-25 09:30:00-05:00,0.0,0.0
2022-02-25 09:35:00-05:00,-0.06341880950493106,-0.012683761900986213
2022-02-25 09:40:00-05:00,-0.1171694716765046,-0.033580903856089896
2022-02-25 09:45:00-05:00,-0.12922870394543295,-0.052710463873958516
2022-02-25 09:50:00-05:00,-0.15714714855561596,-0.07359780081029
2022-02-25 09:55:00-05:00,-0.17882504908324748,-0.0946432504648815
2022-02-25 10:00:00-05:00,-0.1953667449982035,-0.1147879493715459
2022-02-25 10:05:00-05:00,-0.17977558127413218,-0.12778547575206317
2022-02-25 10:10:00-05:00,-0.1798705561906715,-0.13820249183978484
2022-02-25 10:15:00-05:00,-0.1707156604779172,-0.14470512556741133
2022-02-25 10:20:00-05:00,-0.1441753975070874,-0.14459917995534655
2022-02-25 10:25:00-05:00,-0.12320638916102666,-0.14032062179648258
2022-02-25 10:30:00-05:00,-0.10457603060050857,-0.1331717035572878
2022-02-25 10:35:00-05:00,-0.09437186743393866,-0.12541173633261798
2022-02-25 10:40:00-05:00,-0.05833862705011583,-0.11199711447611757
2022-02-25 10:45:00-05:00,-0.01492417292773851,-0.09258252616644176
2022-02-25 10:50:00-05:00,0.02884861702417041,-0.06829629752831932
2022-02-25 10:55:00-05:00,0.05881025954839103,-0.042874986112977256
2022-02-25 11:00:00-05:00,0.07694758871731366,-0.018910471146919072
2022-02-25 11:05:00-05:00,0.08218402050284368,0.0013084271830334782
2022-02-25 11:10:00-05:00,0.09931027321642105,0.020908796389710993
2022-02-25 11:15:00-05:00,0.1206106987168063,0.04084917685513006
2022-02-25 11:20:00-05:00,0.13289323782511175,0.0592579890491264
2022-02-25 11:25:00-05:00,0.14419281314775745,0.07624495386885262
2022-02-25 11:30:00-05:00,0.15180132728622908,0.09135622855232792
2022-02-25 11:35:00-05:00,0.16919495040217924,0.10692397292229819
2022-02-25 11:40:00-05:00,0.1926128179558333,0.12406174192900521
2022-02-25 11:45:00-05:00,0.2393257044791639,0.14711453443903694
2022-02-25 11:50:00-05:00,0.2628264579678685,0.17025691914480326
2022-02-25 11:55:00-05:00,0.2814343599807607,0.19249240731199477
2022-02-25 12:00:00-05:00,0.3027774813870927,0.21454942212701436
2022-02-25 12:05:00-05:00,0.347040314557006,0.24104760061301272
2022-02-25 12:10:00-05:00,0.3366896366451826,0.2601760078194467
2022-02-25 12:15:00-05:00,0.32570055995117286,0.273280918245792
2022-02-25 12:20:00-05:00,0.29977807340855733,0.2785803492783451
2022-02-25 12:25:00-05:00,0.27604409449623546,0.2780730983219232
2022-02-25 12:30:00-05:00,0.25669651229453194,0.2737977811164449
2022-02-25 12:35:00-05:00,0.2242378590052141,0.26388579669419876
2022-02-25 12:40:00-05:00,0.18989400074378437,0.24908743750411588
2022-02-25 12:45:00-05:00,0.16280874488728614,0.23183169898074996
2022-02-25 12:50:00-05:00,0.12112987767683592,0.20969133471996715
2022-02-25 12:55:00-05:00,0.09500858329909789,0.18675478443579333
2022-02-25 13:00:00-05:00,0.08135782081810916,0.16567539171225648
2022-02-25 13:05:00-05:00,0.060163059968203925,0.14457292536344596
2022-02-25 13:10:00-05:00,0.035397182692442186,0.12273777682924522
2022-02-25 13:15:00-05:00,0.022546469395162916,0.10269951534242876
2022-02-25 13:20:00-05:00,0.01656877935315748,0.08547336814457451
2022-02-25 13:25:00-05:00,0.021428911158324127,0.07266447674732444
2022-02-25 13:30:00-05:00,0.032570795419619714,0.06464574048178351
2022-02-25 13:35:00-05:00,0.040609949573042314,0.05983858230003527
2022-02-25 13:40:00-05:00,0.039186413112354046,0.05570814846249903
2022-02-25 13:45:00-05:00,0.02964729955026968,0.050495978680053163
2022-02-25 13:50:00-05:00,0.019434644982016636,0.044283711940445857
2022-02-25 13:55:00-05:00,0.01016681205415182,0.03746033196318705
2022-02-25 14:00:00-05:00,0.011819966609319721,0.03233225889241359
2022-02-25 14:05:00-05:00,-0.0005728749872240257,0.025751232116486066
2022-02-25 14:10:00-05:00,-0.01113732900987685,0.018373519891213486
2022-02-25 14:15:00-05:00,-0.013647540322015317,0.011969307848567727
2022-02-25 14:20:00-05:00,-0.0027111580627341425,0.009033214666307354
2022-02-25 14:25:00-05:00,-0.0004776552286465119,0.007131040687316581
2022-02-25 14:30:00-05:00,-0.009092619904365051,0.003886308568980255
2022-02-25 14:35:00-05:00,-0.011750073375903725,0.000759032180003459
2022-02-25 14:40:00-05:00,-0.014495958902571715,-0.0022919660365115758
2022-02-25 14:45:00-05:00,-0.018077423563102712,-0.0054490575418298035
2022-02-25 14:50:00-05:00,-0.026261577261767144,-0.009611561485817273
2022-02-25 14:55:00-05:00,-0.028385690978662836,-0.013366387384386386
2022-02-25 15:00:00-05:00,-0.029726398979320834,-0.016638389703373276
2022-02-25 15:05:00-05:00,-0.033629005073422036,-0.02003651277738303
2022-02-25 15:10:00-05:00,-0.029522660015267377,-0.021933742224959897
2022-02-25 15:15:00-05:00,-0.017991759125791873,-0.021145345605126292
2022-02-25 15:20:00-05:00,-0.006758271661524873,-0.01826793081640601
2022-02-25 15:25:00-05:00,-0.0002094017664653336,-0.014656225006417875
2022-02-25 15:30:00-05:00,0.017224688359917195,-0.00828004233315086
2022-02-25 15:35:00-05:00,0.030687583036030475,-0.0004865172593145938
2022-02-25 15:40:00-05:00,0.03330727398788014,0.006272240990124352
2022-02-25 15:45:00-05:00,0.042558613291284075,0.013529515450356296
2022-02-25 15:50:00-05:00,0.05841585781389824,0.022506783923064686
