,MACD,Single Line
2021-09-14 09:30:00-04:00,0.0,0.0
2021-09-14 10:30:00-04:00,-0.03709399122797841,-0.007418798245595682
2021-09-14 11:30:00-04:00,-0.09445147088947614,-0.024825332774371774
2021-09-14 12:30:00-04:00,-0.1528956567198998,-0.05043939756347739
2021-09-14 13:30:00-04:00,-0.19552289092288255,-0.07945609623535843
2021-09-14 14:30:00-04:00,-0.22868642514629212,-0.10930216201754517
2021-09-14 15:30:00-04:00,-0.24528250817403396,-0.13649823124884292
2021-09-15 09:30:00-04:00,-0.28101697428927963,-0.16540197985693028
2021-09-15 10:30:00-04:00,-0.3178571763559592,-0.19589301915673607
2021-09-15 11:30:00-04:00,-0.346209392379369,-0.2259562938012627
2021-09-15 12:30:00-04:00,-0.3633604566127149,-0.25343712636355314
2021-09-15 13:30:00-04:00,-0.3638023344723589,-0.2755101679853143
2021-09-15 14:30:00-04:00,-0.35202540111725966,-0.2908132146117034
2021-09-15 15:30:00-04:00,-0.3391856430751634,-0.3004877003043954
2021-09-16 09:30:00-04:00,-0.3292332832509999,-0.3062368168937163
2021-09-16 10:30:00-04:00,-0.3125146904252407,-0.3074923916000212
2021-09-16 11:30:00-04:00,-0.3026352866626496,-0.3065209706125469
2021-09-16 12:30:00-04:00,-0.29383931897555726,-0.303984640285149
2021-09-16 13:30:00-04:00,-0.2789326433171855,-0.2989742408915563
2021-09-16 14:30:00-04:00,-0.26315753486087967,-0.29181089968542095
2021-09-16 15:30:00-04:00,-0.24580486353547837,-0.28260969245543244
2021-09-17 09:30:00-04:00,-0.21624588062803607,-0.2693369300899532
2021-09-17 10:30:00-04:00,-0.20099317231546454,-0.25566817853505547
2021-09-17 11:30:00-04:00,-0.18116846496008598,-0.2407682358200616
2021-09-17 12:30:00-04:00,-0.1483352229221282,-0.22228163324047495
2021-09-17 13:30:00-04:00,-0.12657658053603793,-0.20314062269958755
2021-09-17 14:30:00-04:00,-0.10290954128247254,-0.18309440641616456
2021-09-17 15:30:00-04:00,-0.07481816095791949,-0.16143915732451555
2021-09-20 09:30:00-04:00,-0.07749164535816089,-0.14464965493124463
2021-09-20 10:30:00-04:00,-0.07326273328174349,-0.1303722706013444
