,Open,High,Low,Close,Adj Close,Volume
2021-08-16 09:30:00-04:00,704.8800048828125,705.4144287109375,679.681884765625,681.5850219726562,681.5850219726562,8862784
2021-08-16 10:30:00-04:00,681.52001953125,685.5900268554688,676.4000244140625,680.72998046875,680.72998046875,3669842
2021-08-16 11:30:00-04:00,680.8900146484375,686.6400146484375,680.76220703125,681.7000122070312,681.7000122070312,2361904
2021-08-16 12:30:00-04:00,681.7150268554688,682.5499877929688,680.0,681.1699829101562,681.1699829101562,1481444
2021-08-16 13:30:00-04:00,681.2899780273438,688.4776000976562,680.6199951171875,685.0499877929688,685.0499877929688,1944373
2021-08-16 14:30:00-04:00,684.9000244140625,688.1699829101562,683.010009765625,686.8800048828125,686.8800048828125,1670164
2021-08-16 15:30:00-04:00,686.8400268554688,686.9398803710938,682.1600952148438,686.1500244140625,686.1500244140625,1706153
2021-08-17 09:30:00-04:00,670.284912109375,674.5800170898438,661.22998046875,667.0941772460938,667.0941772460938,6437572
2021-08-17 10:30:00-04:00,667.0809936523438,670.8422241210938,660.1099853515625,660.1099853515625,660.1099853515625,2918038
2021-08-17 11:30:00-04:00,660.1099853515625,661.7999877929688,655.2100830078125,658.96728515625,658.96728515625,2658037
2021-08-17 12:30:00-04:00,658.7996215820312,659.469970703125,651.7000122070312,655.3800048828125,655.3800048828125,3253812
2021-08-17 13:30:00-04:00,655.3800048828125,659.7999877929688,648.8400268554688,655.6500244140625,655.6500244140625,2908715
2021-08-17 14:30:00-04:00,655.739990234375,662.7299194335938,653.3900146484375,661.5180053710938,661.5180053710938,2414892
2021-08-17 15:30:00-04:00,661.6298828125,666.8400268554688,660.5296020507812,665.8599853515625,665.8599853515625,1920622
2021-08-18 09:30:00-04:00,670.1300048828125,688.669921875,669.52001953125,687.6832275390625,687.6832275390625,6386503
2021-08-18 10:30:00-04:00,687.6400146484375,693.8098754882812,687.1823120117188,689.989990234375,689.989990234375,3444203
2021-08-18 11:30:00-04:00,689.1599731445312,693.219970703125,686.5700073242188,691.2374267578125,691.2374267578125,1954173
2021-08-18 12:30:00-04:00,691.25,693.8300170898438,688.2406005859375,689.19921875,689.19921875,1438797
2021-08-18 13:30:00-04:00,689.1699829101562,693.1998901367188,684.719970703125,691.0054931640625,691.0054931640625,1763382
2021-08-18 14:30:00-04:00,691.1217041015625,695.77001953125,690.739990234375,691.7249755859375,691.7249755859375,2180096
2021-08-18 15:30:00-04:00,691.6400146484375,692.8499755859375,688.1699829101562,689.2899780273438,689.2899780273438,1838956
2021-08-19 09:30:00-04:00,682.0,686.5499877929688,673.0,677.6599731445312,677.6599731445312,4920901
2021-08-19 10:30:00-04:00,677.7999877929688,680.489990234375,674.8499755859375,677.9569702148438,677.9569702148438,2022752
2021-08-19 11:30:00-04:00,678.030029296875,681.0,676.5,677.3447265625,677.3447265625,1339122
2021-08-19 12:30:00-04:00,677.3499755859375,680.0599975585938,676.9500122070312,678.219970703125,678.219970703125,838019
2021-08-19 13:30:00-04:00,678.5700073242188,678.5700073242188,670.3699951171875,670.6799926757812,670.6799926757812,1384151
2021-08-19 14:30:00-04:00,670.6300048828125,676.4683837890625,667.5900268554688,676.0,676.0,1775293
2021-08-19 15:30:00-04:00,676.1199951171875,677.27001953125,671.72998046875,673.469970703125,673.469970703125,1220577
2021-08-20 09:30:00-04:00,685.0,692.1298828125,676.9000244140625,677.5399169921875,677.5399169921875,5489472
2021-08-20 10:30:00-04:00,677.5250244140625,679.2349853515625,673.7000122070312,676.1699829101562,676.1699829101562,2106926
2021-08-20 11:30:00-04:00,676.1649780273438,680.0,674.3800048828125,677.3699951171875,677.3699951171875,1805590
2021-08-20 12:30:00-04:00,677.3599853515625,678.510009765625,676.1500244140625,677.5,677.5,898412
2021-08-20 13:30:00-04:00,677.5800170898438,679.0800170898438,674.9199829101562,678.0798950195312,678.0798950195312,996060
2021-08-20 14:30:00-04:00,678.0001220703125,681.5499877929688,677.469970703125,679.739990234375,679.739990234375,1395860
2021-08-20 15:30:00-04:00,679.72998046875,681.1199951171875,679.6849975585938,680.0999755859375,680.0999755859375,1260847
2021-08-23 09:30:00-04:00,684.5,704.70849609375,680.75048828125,702.75,702.75,6427315
2021-08-23 10:30:00-04:00,702.6599731445312,706.77001953125,701.0399780273438,704.969970703125,704.969970703125,3395207
2021-08-23 11:30:00-04:00,704.97998046875,710.8599853515625,704.0700073242188,707.72998046875,707.72998046875,2952408
2021-08-23 12:30:00-04:00,707.7000732421875,711.1199951171875,707.25,711.1199951171875,711.1199951171875,1589170
2021-08-23 13:30:00-04:00,711.1749877929688,712.1298828125,708.5700073242188,709.39990234375,709.39990234375,1582761
2021-08-23 14:30:00-04:00,709.4097290039062,710.0944213867188,704.77001953125,704.7999877929688,704.7999877929688,1627099
2021-08-23 15:30:00-04:00,704.8599853515625,707.5800170898438,704.2899780273438,706.1799926757812,706.1799926757812,1568542
2021-08-24 09:30:00-04:00,710.6799926757812,715.219970703125,702.6400146484375,707.5399780273438,707.5399780273438,5683326
2021-08-24 10:30:00-04:00,707.530029296875,709.3099975585938,704.219970703125,705.8599853515625,705.8599853515625,2096134
2021-08-24 11:30:00-04:00,705.8200073242188,710.2899780273438,705.0850219726562,708.2550048828125,708.2550048828125,1305342
2021-08-24 12:30:00-04:00,708.25,708.969970703125,705.4199829101562,706.3599853515625,706.3599853515625,766104
2021-08-24 13:30:00-04:00,706.298095703125,707.7498779296875,705.5999755859375,707.0,707.0,647176
2021-08-24 14:30:00-04:00,707.0,709.760009765625,706.0,708.72998046875,708.72998046875,1081197
2021-08-24 15:30:00-04:00,708.6701049804688,709.3599853515625,707.25,708.4793701171875,708.4793701171875,876585
2021-08-25 09:30:00-04:00,706.25,715.0,704.0,712.1500244140625,712.1500244140625,4055923
2021-08-25 10:30:00-04:00,712.1500244140625,712.7899169921875,709.0,710.5,710.5,1431468
2021-08-25 11:30:00-04:00,710.5,711.75,709.0499877929688,710.114990234375,710.114990234375,965813
2021-08-25 12:30:00-04:00,710.02001953125,713.5999755859375,709.77001953125,711.828125,711.828125,1378591
2021-08-25 13:30:00-04:00,711.9600219726562,716.969970703125,711.75,714.0899047851562,714.0899047851562,1925085
2021-08-25 14:30:00-04:00,714.0999755859375,715.9451904296875,711.989990234375,712.9099731445312,712.9099731445312,1102371
