,MACD,Single Line
2021-06-14 09:30:00-04:00,0.0,0.0
2021-06-14 10:30:00-04:00,-0.0035908147480654407,-0.0007181629496130882
2021-06-14 11:30:00-04:00,-0.014737720507980612,-0.003522074461286593
2021-06-14 12:30:00-04:00,-0.022507034629484224,-0.00731906649492612
2021-06-14 13:30:00-04:00,-0.04588756860260901,-0.015032766916462699
2021-06-14 14:30:00-04:00,-0.01988694784785139,-0.01600360310274044
2021-06-14 15:30:00-04:00,0.12483587740291568,0.012164292998390785
2021-06-15 09:30:00-04:00,0.16380794058392212,0.04249302251549705
2021-06-15 10:30:00-04:00,0.17333033103960815,0.06866048422031928
2021-06-15 11:30:00-04:00,0.2012880331306519,0.09518599400238581
2021-06-15 12:30:00-04:00,0.19682892112132322,0.1155145794261733
2021-06-15 13:30:00-04:00,0.23137754001504618,0.13868717154394788
2021-06-15 14:30:00-04:00,0.24145037509720169,0.15923981225459866
2021-06-15 15:30:00-04:00,0.25097750634813565,0.17758735107330606
2021-06-16 09:30:00-04:00,0.23922943525178653,0.18991576790900216
2021-06-16 10:30:00-04:00,0.2448487996027211,0.20090237424774596
2021-06-16 11:30:00-04:00,0.16789410909257185,0.19430072121671116
2021-06-16 12:30:00-04:00,0.07297206682903834,0.1700349903391766
2021-06-16 13:30:00-04:00,-0.1270697102563645,0.1106140502200684
2021-06-16 14:30:00-04:00,-0.17186683536220926,0.05411787310361287
2021-06-16 15:30:00-04:00,-0.2688223916749166,-0.010470179852093024
2021-06-17 09:30:00-04:00,-0.3520919789628465,-0.07879453967424371
2021-06-17 10:30:00-04:00,-0.4093316096899571,-0.1449019536773864
2021-06-17 11:30:00-04:00,-0.6401667312717905,-0.24395490919626722
2021-06-17 12:30:00-04:00,-0.6071157171663799,-0.3165870707902898
2021-06-17 13:30:00-04:00,-0.5766954153790493,-0.3686087397080417
2021-06-17 14:30:00-04:00,-0.5167745380734345,-0.39824189938112026
2021-06-17 15:30:00-04:00,-0.5133971132014494,-0.4212729421451861
2021-06-18 09:30:00-04:00,-0.9284898520846809,-0.5227163241330851
2021-06-18 10:30:00-04:00,-1.322895959732989,-0.6827522512530659
2021-06-18 11:30:00-04:00,-1.4891920419720464,-0.844040209396862
2021-06-18 12:30:00-04:00,-1.6647249673042097,-1.0081771609783314
2021-06-18 13:30:00-04:00,-1.757761626813533,-1.158094054145372
2021-06-18 14:30:00-04:00,-1.8305651449268794,-1.2925882723016735
2021-06-18 15:30:00-04:00,-1.9895910471122988,-1.4319888272637986
2021-06-21 09:30:00-04:00,-1.766041573861969,-1.4987993765834329
2021-06-21 10:30:00-04:00,-1.5097433356979764,-1.5009881684063415
2021-06-21 11:30:00-04:00,-1.279370245503685,-1.4566645838258103
2021-06-21 12:30:00-04:00,-1.0747265302139795,-1.3802769731034443
2021-06-21 13:30:00-04:00,-0.8657943217544926,-1.2773804428336542
2021-06-21 14:30:00-04:00,-0.6879010718766381,-1.1594845686422508
2021-06-21 15:30:00-04:00,-0.5239352349931323,-1.0323747019124272
2021-06-22 09:30:00-04:00,-0.35759285555013776,-0.8974183326399694
2021-06-22 10:30:00-04:00,-0.12906202737087824,-0.7437470715861512
2021-06-22 11:30:00-04:00,0.05385019963500781,-0.5842276173419194
2021-06-22 12:30:00-04:00,0.1925561922986958,-0.42887085541379644
2021-06-22 13:30:00-04:00,0.3046192358640951,-0.28217283715821817
2021-06-22 14:30:00-04:00,0.4958407671973646,-0.12657011628710163
2021-06-22 15:30:00-04:00,0.5793800395915127,0.014619914888621244
2021-06-23 09:30:00-04:00,0.6856928997901264,0.14883451186892227
2021-06-23 10:30:00-04:00,0.7256731273608921,0.26420223496731626
2021-06-23 11:30:00-04:00,0.7630877127926965,0.36397933053239234
2021-06-23 12:30:00-04:00,0.7952710533209029,0.45023767509009444
2021-06-23 13:30:00-04:00,0.78852699465574,0.5178955390032236
2021-06-23 14:30:00-04:00,0.8111122741857457,0.576538886039728
2021-06-23 15:30:00-04:00,0.7310180090297536,0.6074347106377331
2021-06-24 09:30:00-04:00,0.8888808817569611,0.6637239448615787
2021-06-24 10:30:00-04:00,0.9625468831044373,0.7234885325101506
2021-06-24 11:30:00-04:00,1.0092932159765837,0.7806494692034373
2021-06-24 12:30:00-04:00,1.0411958638915166,0.8327587481410532
2021-06-24 13:30:00-04:00,1.0826453007525174,0.8827360586633461
2021-06-24 14:30:00-04:00,1.0724610094090394,0.9206810488124848
2021-06-24 15:30:00-04:00,1.0570535192669013,0.9479555429033681
2021-06-25 09:30:00-04:00,1.1342455948128531,0.9852135532852652
2021-06-25 10:30:00-04:00,1.1762156455535546,1.023413971738923
2021-06-25 11:30:00-04:00,1.1805371071264972,1.054838598816438
2021-06-25 12:30:00-04:00,1.1760540831440949,1.0790816956819693
2021-06-25 13:30:00-04:00,1.1758908717891927,1.098443530903414
2021-06-25 14:30:00-04:00,1.1791139889756437,1.11457762251786
2021-06-25 15:30:00-04:00,1.1666074615897628,1.1249835903322407
2021-06-28 09:30:00-04:00,1.1498949235440818,1.129965856974609
2021-06-28 10:30:00-04:00,1.0929862437661768,1.1225699343329225
2021-06-28 11:30:00-04:00,1.0435199981066035,1.1067599470876588
2021-06-28 12:30:00-04:00,0.9593695165306144,1.07728186097625
2021-06-28 13:30:00-04:00,0.9439302911268896,1.050611547006378
2021-06-28 14:30:00-04:00,0.9593684662455644,1.0323629308542153
2021-06-28 15:30:00-04:00,0.9836655133978525,1.0226234473629428
2021-06-29 09:30:00-04:00,1.0473307932211355,1.0275649165345815
2021-06-29 10:30:00-04:00,1.0860741043779853,1.0392667541032623
2021-06-29 11:30:00-04:00,1.0932816277771735,1.0500697288380447
2021-06-29 12:30:00-04:00,1.061582108662833,1.0523722048030024
2021-06-29 13:30:00-04:00,1.0180267954403348,1.045503122930469
2021-06-29 14:30:00-04:00,0.9758891976238715,1.0315803378691495
2021-06-29 15:30:00-04:00,0.929760350639242,1.011216340423168
2021-06-30 09:30:00-04:00,0.9021709111274276,0.98940725456402
2021-06-30 10:30:00-04:00,0.8726671684210601,0.9660592373354281
2021-06-30 11:30:00-04:00,0.828437515788039,0.9385348930259504
2021-06-30 12:30:00-04:00,0.7883314008761317,0.9084941945959867
2021-06-30 13:30:00-04:00,0.7499216469998942,0.8767796850767683
2021-06-30 14:30:00-04:00,0.733219254400467,0.8480675989415081
2021-06-30 15:30:00-04:00,0.7037998644264576,0.8192140520384981
2021-07-01 09:30:00-04:00,0.7772312032869877,0.8108174822881961
2021-07-01 10:30:00-04:00,0.82351247836732,0.8133564815040208
2021-07-01 11:30:00-04:00,0.866742618678586,0.8240337089389339
2021-07-01 12:30:00-04:00,0.9070944865158594,0.8406458644543191
2021-07-01 13:30:00-04:00,0.9634645451824895,0.8652096005999532
2021-07-01 14:30:00-04:00,1.0030301633478302,0.8927737131495286
2021-07-01 15:30:00-04:00,1.0393522134232285,0.9220894132042686
2021-07-02 09:30:00-04:00,1.16764561518562,0.971200653600539
